dropoff_longitude,dropoff_latitude,week_day,passenger_count
-73.972,40.749,1,132.66666666666666
-73.972,40.749,2,124.91666666666667
-73.972,40.749,3,136.83333333333334
-73.972,40.749,4,136.08333333333334
-73.972,40.749,5,139.75
-73.972,40.749,6,126.41666666666667
-73.972,40.75,0,463.4166666666667
-73.972,40.75,1,524.5833333333334
-73.972,40.75,2,514.0
-73.972,40.75,3,544.4166666666666
-73.972,40.75,4,512.8333333333334
-73.972,40.75,5,440.75
-73.972,40.75,6,362.5
-73.972,40.751,0,274.8333333333333
-73.972,40.751,1,304.3333333333333
-73.972,40.751,2,283.4166666666667
-73.972,40.751,3,303.75
-73.972,40.751,4,312.0833333333333
-73.972,40.751,5,360.6666666666667
-73.972,40.751,6,309.75
-73.972,40.752,0,97.75
-73.972,40.752,1,123.5
-73.972,40.752,2,129.25
-73.972,40.752,3,122.0
-73.972,40.752,4,124.58333333333333
-73.972,40.752,5,113.33333333333333
-73.972,40.752,6,107.33333333333333
-73.972,40.753,0,167.41666666666666
-73.972,40.753,1,208.5
-73.972,40.753,2,196.41666666666666
-73.972,40.753,3,192.41666666666666
-73.972,40.753,4,200.0
-73.972,40.753,5,176.08333333333334
-73.972,40.753,6,148.16666666666666
-73.972,40.754,0,444.0833333333333
-73.972,40.754,1,521.0833333333334
-73.972,40.754,2,482.8333333333333
-73.972,40.754,3,499.75
-73.972,40.754,4,453.25
-73.972,40.754,5,336.4166666666667
-73.972,40.754,6,284.0833333333333
-73.972,40.755,0,337.9166666666667
-73.972,40.755,1,393.1666666666667
-73.972,40.755,2,366.5
-73.972,40.755,3,380.5
-73.972,40.755,4,364.9166666666667
-73.972,40.755,5,314.9166666666667
-73.972,40.755,6,254.5
-73.972,40.756,0,487.4166666666667
-73.972,40.756,1,520.5
-73.972,40.756,2,475.1666666666667
-73.972,40.756,3,474.25
-73.972,40.756,4,536.75
-73.972,40.756,5,551.25
-73.972,40.756,6,471.0
-73.972,40.757,0,704.4166666666666
-73.972,40.757,1,719.0
-73.972,40.757,2,660.4166666666666
-73.972,40.757,3,672.75
-73.972,40.757,4,717.5
-73.972,40.757,5,703.0
-73.972,40.757,6,658.5833333333334
-73.972,40.758,0,337.4166666666667
-73.972,40.758,1,380.4166666666667
-73.972,40.758,2,397.0833333333333
-73.972,40.758,3,371.25
-73.972,40.758,4,341.25
-73.972,40.758,5,255.08333333333334
-73.972,40.758,6,213.5
-73.972,40.759,0,468.1666666666667
-73.972,40.759,1,579.9166666666666
-73.972,40.759,2,547.5
-73.972,40.759,3,550.5
-73.972,40.759,4,470.4166666666667
-73.972,40.759,5,140.5
-73.972,40.759,6,126.58333333333333
-73.972,40.76,0,647.0833333333334
-73.972,40.76,1,848.5833333333334
-73.972,40.76,2,768.8333333333334
-73.972,40.76,3,794.0
-73.972,40.76,4,705.8333333333334
-73.972,40.76,5,214.5
-73.972,40.76,6,139.0
-73.972,40.761,0,231.91666666666666
-73.972,40.761,1,306.5833333333333
-73.972,40.761,2,293.1666666666667
-73.972,40.761,3,283.6666666666667
-73.972,40.761,4,266.9166666666667
-73.972,40.761,5,124.91666666666667
-73.972,40.761,6,58.166666666666664
-73.972,40.762,0,481.75
-73.972,40.762,1,590.5
-73.972,40.762,2,530.75
-73.972,40.762,3,556.3333333333334
-73.972,40.762,4,512.0
-73.972,40.762,5,372.1666666666667
-73.972,40.762,6,239.91666666666666
-73.972,40.763,0,525.1666666666666
-73.972,40.763,1,638.5833333333334
-73.972,40.763,2,611.0
-73.972,40.763,3,686.25
-73.972,40.763,4,783.5833333333334
-73.972,40.763,5,705.9166666666666
-73.972,40.763,6,485.25
-73.972,40.764,0,247.66666666666666
-73.972,40.764,1,284.75
-73.972,40.764,2,248.5
-73.972,40.764,3,264.8333333333333
-73.972,40.764,4,251.83333333333334
-73.972,40.764,5,182.33333333333334
-73.972,40.764,6,143.66666666666666
-73.972,40.765,0,369.3333333333333
-73.972,40.765,1,447.9166666666667
-73.972,40.765,2,414.9166666666667
-73.972,40.765,3,388.5833333333333
-73.972,40.765,4,375.4166666666667
-73.972,40.765,5,435.1666666666667
-73.972,40.765,6,393.4166666666667
-73.972,40.766,0,219.5
-73.972,40.766,1,294.9166666666667
-73.972,40.766,2,283.0833333333333
-73.972,40.766,3,253.08333333333334
-73.972,40.766,4,229.58333333333334
-73.972,40.766,5,256.6666666666667
-73.972,40.766,6,187.75
-73.972,40.767,0,4.5
-73.972,40.767,1,7.666666666666667
-73.972,40.767,2,6.0
-73.972,40.767,3,5.833333333333333
-73.972,40.767,4,3.8333333333333335
-73.972,40.767,5,5.166666666666667
-73.972,40.767,6,4.666666666666667
-73.972,40.768,0,0.5833333333333334
-73.972,40.768,1,0.5
-73.972,40.768,2,0.3333333333333333
-73.972,40.768,3,0.3333333333333333
-73.972,40.768,4,0.25
-73.972,40.768,5,0.3333333333333333
-73.972,40.768,6,0.08333333333333333
-73.972,40.769,0,6.333333333333333
-73.972,40.769,1,14.0
-73.972,40.769,2,6.666666666666667
-73.972,40.769,3,9.833333333333334
-73.972,40.769,4,7.5
-73.972,40.769,5,4.083333333333333
-73.972,40.769,6,4.583333333333333
-73.972,40.77,0,0.08333333333333333
-73.972,40.77,1,0.08333333333333333
-73.972,40.77,2,0.08333333333333333
-73.972,40.77,3,1.4166666666666667
-73.972,40.77,4,0.3333333333333333
-73.972,40.77,5,0.4166666666666667
-73.972,40.77,6,0.08333333333333333
-73.972,40.771,1,0.25
-73.972,40.771,4,0.4166666666666667
-73.972,40.772,0,0.08333333333333333
-73.972,40.772,3,0.08333333333333333
-73.972,40.772,4,0.16666666666666666
-73.972,40.772,6,0.08333333333333333
-73.972,40.773,3,0.9166666666666666
-73.972,40.773,4,0.16666666666666666
-73.972,40.773,5,0.08333333333333333
-73.972,40.773,6,0.08333333333333333
-73.972,40.774,0,0.16666666666666666
-73.972,40.774,1,0.16666666666666666
-73.972,40.774,2,0.3333333333333333
-73.972,40.774,6,0.4166666666666667
-73.972,40.775,4,0.5
-73.972,40.776,6,0.16666666666666666
-73.972,40.777,3,0.16666666666666666
-73.972,40.779,1,0.08333333333333333
-73.972,40.779,4,0.08333333333333333
-73.972,40.779,5,0.08333333333333333
-73.972,40.779,6,0.5
-73.972,40.78,0,1.8333333333333333
-73.972,40.78,1,2.5833333333333335
-73.972,40.78,2,1.4166666666666667
-73.972,40.78,3,1.1666666666666667
-73.972,40.78,4,2.5
-73.972,40.78,5,2.25
-73.972,40.78,6,2.25
-73.972,40.781,0,116.08333333333333
-73.972,40.781,1,108.83333333333333
-73.972,40.781,2,83.08333333333333
-73.972,40.781,3,85.08333333333333
-73.972,40.781,4,106.91666666666667
-73.972,40.781,5,182.83333333333334
-73.972,40.781,6,150.75
-73.972,40.782,0,376.4166666666667
-73.972,40.782,1,438.6666666666667
-73.972,40.782,2,408.0
-73.972,40.782,3,421.75
-73.972,40.782,4,394.6666666666667
-73.972,40.782,5,453.1666666666667
-73.972,40.782,6,417.8333333333333
-73.972,40.783,0,36.75
-73.972,40.783,1,49.916666666666664
-73.972,40.783,2,37.916666666666664
-73.972,40.783,3,45.333333333333336
-73.972,40.783,4,41.916666666666664
-73.972,40.783,5,53.5
-73.972,40.783,6,42.416666666666664
-73.972,40.784,0,66.41666666666667
-73.972,40.784,1,67.75
-73.972,40.784,2,67.33333333333333
-73.972,40.784,3,69.58333333333333
-73.972,40.784,4,71.25
-73.972,40.784,5,83.25
-73.972,40.784,6,65.91666666666667
-73.972,40.785,0,61.25
-73.972,40.785,1,65.08333333333333
-73.972,40.785,2,68.91666666666667
-73.972,40.785,3,56.833333333333336
-73.972,40.785,4,75.5
-73.972,40.785,5,70.83333333333333
-73.972,40.785,6,60.0
-73.972,40.786,0,231.0
-73.972,40.786,1,277.5833333333333
-73.972,40.786,2,289.0833333333333
-73.972,40.786,3,281.0833333333333
-73.972,40.786,4,281.0
-73.972,40.786,5,310.9166666666667
-73.972,40.786,6,273.75
-73.972,40.787,0,194.66666666666666
-73.972,40.787,1,249.58333333333334
-73.972,40.787,2,244.66666666666666
-73.972,40.787,3,237.75
-73.972,40.787,4,232.41666666666666
-73.972,40.787,5,244.91666666666666
-73.972,40.787,6,232.08333333333334
-73.972,40.788,0,38.416666666666664
-73.972,40.788,1,43.833333333333336
-73.972,40.788,2,43.083333333333336
-73.972,40.788,3,45.083333333333336
-73.972,40.788,4,53.583333333333336
-73.972,40.788,5,51.666666666666664
-73.972,40.788,6,48.166666666666664
-73.972,40.789,0,27.083333333333332
-73.972,40.789,1,39.083333333333336
-73.972,40.789,2,26.583333333333332
-73.972,40.789,3,26.833333333333332
-73.972,40.789,4,26.083333333333332
-73.972,40.789,5,26.333333333333332
-73.972,40.789,6,27.333333333333332
-73.972,40.79,0,31.5
-73.972,40.79,1,39.0
-73.972,40.79,2,40.5
-73.972,40.79,3,42.916666666666664
-73.972,40.79,4,36.083333333333336
-73.972,40.79,5,27.833333333333332
-73.972,40.79,6,28.0
-73.972,40.791,0,103.58333333333333
-73.972,40.791,1,124.75
-73.972,40.791,2,112.41666666666667
-73.972,40.791,3,133.5
-73.972,40.791,4,128.33333333333334
-73.972,40.791,5,112.25
-73.972,40.791,6,112.16666666666667
-73.972,40.792,0,180.75
-73.972,40.792,1,223.0
-73.972,40.792,2,212.5
-73.972,40.792,3,238.83333333333334
-73.972,40.792,4,230.16666666666666
-73.972,40.792,5,214.41666666666666
-73.972,40.792,6,201.83333333333334
-73.972,40.793,0,63.333333333333336
-73.972,40.793,1,71.33333333333333
-73.972,40.793,2,69.83333333333333
-73.972,40.793,3,74.75
-73.972,40.793,4,76.66666666666667
-73.972,40.793,5,92.75
-73.972,40.793,6,75.58333333333333
-73.972,40.794,0,164.75
-73.972,40.794,1,201.0
-73.972,40.794,2,180.58333333333334
-73.972,40.794,3,198.33333333333334
-73.972,40.794,4,207.41666666666666
-73.972,40.794,5,237.66666666666666
-73.972,40.794,6,214.91666666666666
-73.972,40.795,0,281.75
-73.972,40.795,1,343.0833333333333
-73.972,40.795,2,313.1666666666667
-73.972,40.795,3,328.0833333333333
-73.972,40.795,4,317.75
-73.972,40.795,5,350.8333333333333
-73.972,40.795,6,302.6666666666667
-73.972,40.796,0,135.83333333333334
-73.972,40.796,1,152.08333333333334
-73.972,40.796,2,148.66666666666666
-73.972,40.796,3,144.41666666666666
-73.972,40.796,4,145.75
-73.972,40.796,5,144.25
-73.972,40.796,6,152.33333333333334
-73.972,40.797,0,174.0
-73.972,40.797,1,191.41666666666666
-73.972,40.797,2,186.41666666666666
-73.972,40.797,3,189.58333333333334
-73.972,40.797,4,170.5
-73.972,40.797,5,192.75
-73.972,40.797,6,176.83333333333334
-73.972,40.798,0,43.083333333333336
-73.972,40.798,1,49.25
-73.972,40.798,2,49.833333333333336
-73.972,40.798,3,47.25
-73.972,40.798,4,51.25
-73.972,40.798,5,50.166666666666664
-73.972,40.798,6,55.833333333333336
-73.972,40.799,0,70.16666666666667
-73.972,40.799,1,76.5
-73.972,40.799,2,83.41666666666667
-73.972,40.799,3,76.66666666666667
-73.972,40.799,4,74.25
-73.972,40.799,5,77.91666666666667
-73.972,40.799,6,75.08333333333333
-73.972,40.8,0,43.333333333333336
-73.972,40.8,1,60.0
-73.972,40.8,2,53.25
-73.972,40.8,3,52.25
-73.972,40.8,4,58.916666666666664
-73.972,40.8,5,63.75
-73.972,40.8,6,64.75
-73.972,40.801,0,1.5
-73.972,40.801,1,1.5833333333333333
-73.972,40.801,2,1.5
-73.972,40.801,3,2.25
-73.972,40.801,4,3.5833333333333335
-73.972,40.801,5,7.083333333333333
-73.972,40.801,6,7.833333333333333
-73.972,40.803,1,0.16666666666666666
-73.972,40.803,4,0.08333333333333333
-73.972,40.803,5,0.08333333333333333
-73.972,40.804,1,0.5
-73.972,40.804,2,0.08333333333333333
-73.972,40.804,4,0.3333333333333333
-73.972,40.804,5,0.3333333333333333
-73.972,40.804,6,1.0833333333333333
-73.972,40.805,0,0.08333333333333333
-73.972,40.805,5,0.4166666666666667
-73.972,40.809,5,0.25
-73.972,40.81,1,0.08333333333333333
-73.972,40.813,3,0.08333333333333333
-73.972,40.827,6,0.08333333333333333
-73.972,40.829,2,0.08333333333333333
-73.972,40.829,6,0.08333333333333333
-73.972,40.83,0,0.08333333333333333
-73.972,40.83,1,0.25
-73.972,40.83,2,0.5
-73.972,40.83,3,0.3333333333333333
-73.972,40.83,4,0.5
-73.972,40.83,5,0.25
-73.972,40.83,6,0.25
-73.972,40.831,0,0.08333333333333333
-73.972,40.831,4,0.16666666666666666
-73.972,40.831,5,0.16666666666666666
-73.972,40.834,2,0.08333333333333333
-73.972,40.834,3,0.08333333333333333
-73.972,40.834,5,0.4166666666666667
-73.972,40.834,6,0.08333333333333333
-73.972,40.835,4,0.08333333333333333
-73.972,40.835,5,0.08333333333333333
-73.972,40.836,0,0.5
-73.972,40.836,1,0.16666666666666666
-73.972,40.836,2,0.9166666666666666
-73.972,40.836,3,0.4166666666666667
-73.972,40.836,4,0.08333333333333333
-73.972,40.836,6,0.16666666666666666
-73.972,40.837,0,0.08333333333333333
-73.972,40.837,1,0.25
-73.972,40.837,2,0.16666666666666666
-73.972,40.837,6,0.16666666666666666
-73.972,40.838,2,0.3333333333333333
-73.972,40.838,5,0.08333333333333333
-73.972,40.839,2,0.08333333333333333
-73.972,40.839,4,0.08333333333333333
-73.972,40.84,2,0.16666666666666666
-73.972,40.84,3,0.16666666666666666
-73.972,40.84,5,0.16666666666666666
-73.972,40.84,6,0.16666666666666666
-73.972,40.842,4,0.08333333333333333
-73.972,40.843,1,0.25
-73.972,40.843,2,0.16666666666666666
-73.972,40.843,3,0.25
-73.972,40.843,4,0.08333333333333333
-73.972,40.843,5,0.08333333333333333
-73.972,40.844,0,0.08333333333333333
-73.972,40.844,2,0.08333333333333333
-73.972,40.844,5,0.08333333333333333
-73.972,40.845,1,0.08333333333333333
-73.972,40.845,5,0.25
-73.972,40.845,6,0.5833333333333334
-73.972,40.847,3,0.08333333333333333
-73.972,40.851,6,0.25
-73.972,40.852,2,0.16666666666666666
-73.972,40.852,4,0.08333333333333333
-73.971,40.704,0,0.16666666666666666
-73.971,40.704,1,0.75
-73.971,40.704,2,0.9166666666666666
-73.971,40.704,3,0.16666666666666666
-73.971,40.704,4,0.3333333333333333
-73.971,40.704,5,0.25
-73.971,40.704,6,0.08333333333333333
-73.971,40.705,0,1.5833333333333333
-73.971,40.705,1,2.75
-73.971,40.705,2,1.3333333333333333
-73.971,40.705,3,1.9166666666666667
-73.971,40.705,4,1.0833333333333333
-73.971,40.705,5,0.75
-73.971,40.705,6,0.5833333333333334
-73.971,40.706,0,0.5833333333333334
-73.971,40.706,1,0.16666666666666666
-73.971,40.706,4,0.16666666666666666
-73.971,40.706,5,0.08333333333333333
-73.971,40.707,0,0.75
-73.971,40.707,1,0.4166666666666667
-73.971,40.707,2,0.08333333333333333
-73.971,40.707,3,0.16666666666666666
-73.971,40.707,4,0.16666666666666666
-73.971,40.707,6,0.08333333333333333
-73.971,40.708,1,0.08333333333333333
-73.971,40.713,0,0.4166666666666667
-73.971,40.713,1,1.5833333333333333
-73.971,40.713,2,0.75
-73.971,40.713,3,1.5
-73.971,40.713,4,1.0833333333333333
-73.971,40.713,5,1.9166666666666667
-73.971,40.713,6,2.0
-73.971,40.714,4,0.3333333333333333
-73.971,40.714,5,0.8333333333333334
-73.971,40.714,6,0.16666666666666666
-73.971,40.715,5,0.25
-73.971,40.724,2,0.4166666666666667
-73.971,40.724,5,0.08333333333333333
-73.971,40.725,5,0.08333333333333333
-73.971,40.726,4,0.08333333333333333
-73.971,40.727,3,0.08333333333333333
-73.971,40.727,4,0.08333333333333333
-73.971,40.727,5,0.08333333333333333
-73.971,40.728,4,0.08333333333333333
-73.971,40.728,6,0.16666666666666666
-73.971,40.733,0,0.08333333333333333
-73.971,40.734,2,0.08333333333333333
-73.971,40.734,3,0.9166666666666666
-73.971,40.736,4,0.08333333333333333
-73.971,40.738,3,0.25
-73.971,40.739,5,0.5833333333333334
-73.971,40.74,4,0.08333333333333333
-73.971,40.74,5,0.08333333333333333
-73.971,40.741,3,0.16666666666666666
-73.971,40.741,4,0.08333333333333333
-73.971,40.742,1,0.08333333333333333
-73.971,40.742,2,0.25
-73.971,40.742,3,0.25
-73.971,40.742,6,0.08333333333333333
-73.971,40.743,0,0.16666666666666666
-73.971,40.743,1,0.8333333333333334
-73.971,40.743,2,0.8333333333333334
-73.971,40.743,3,0.6666666666666666
-73.971,40.743,4,0.08333333333333333
-73.971,40.743,5,1.0833333333333333
-73.971,40.743,6,0.25
-73.971,40.744,0,51.083333333333336
-73.971,40.744,1,54.916666666666664
-73.971,40.744,2,61.25
-73.971,40.744,3,54.666666666666664
-73.971,40.744,4,53.083333333333336
-73.971,40.744,5,39.75
-73.971,40.744,6,30.583333333333332
-73.971,40.745,0,68.08333333333333
-73.971,40.745,1,84.25
-73.971,40.745,2,90.58333333333333
-73.971,40.745,3,98.0
-73.971,40.745,4,93.5
-73.971,40.745,5,55.916666666666664
-73.971,40.745,6,46.583333333333336
-73.971,40.746,0,85.58333333333333
-73.971,40.746,1,101.5
-73.971,40.746,2,93.83333333333333
-73.971,40.746,3,107.08333333333333
-73.971,40.746,4,91.25
-73.971,40.746,5,67.83333333333333
-73.971,40.746,6,50.5
-73.971,40.747,0,50.166666666666664
-73.971,40.747,1,55.416666666666664
-73.971,40.747,2,52.333333333333336
-73.971,40.747,3,58.416666666666664
-73.971,40.747,4,71.5
-73.971,40.747,5,86.5
-73.971,40.747,6,72.66666666666667
-73.971,40.748,0,167.41666666666666
-73.971,40.748,1,199.91666666666666
-73.971,40.748,2,196.66666666666666
-73.971,40.748,3,200.5
-73.971,40.748,4,194.41666666666666
-73.971,40.748,5,219.41666666666666
-73.971,40.748,6,228.0
-73.971,40.749,0,138.41666666666666
-73.971,40.749,1,167.83333333333334
-73.971,40.749,2,163.83333333333334
-73.971,40.749,3,157.33333333333334
-73.971,40.749,4,162.25
-73.971,40.749,5,169.41666666666666
-73.971,40.749,6,182.5
-73.971,40.75,0,66.5
-73.971,40.75,1,78.0
-73.971,40.75,2,87.41666666666667
-73.971,40.75,3,77.91666666666667
-73.971,40.75,4,77.41666666666667
-73.971,40.75,5,72.0
-73.971,40.75,6,82.91666666666667
-73.971,40.751,0,323.4166666666667
-73.971,40.751,1,376.4166666666667
-73.971,40.751,2,383.5
-73.971,40.751,3,407.0
-73.971,40.751,4,382.25
-73.971,40.751,5,366.8333333333333
-73.971,40.751,6,307.3333333333333
-73.971,40.752,0,285.5833333333333
-73.971,40.752,1,348.75
-73.971,40.752,2,348.4166666666667
-73.971,40.752,3,360.6666666666667
-73.971,40.752,4,385.1666666666667
-73.971,40.752,5,312.0
-73.971,40.752,6,263.9166666666667
-73.971,40.753,0,134.25
-73.971,40.753,1,143.91666666666666
-73.971,40.753,2,142.58333333333334
-73.971,40.753,3,152.58333333333334
-73.971,40.753,4,162.33333333333334
-73.971,40.753,5,185.66666666666666
-73.971,40.753,6,179.25
-73.971,40.754,0,143.0
-73.971,40.754,1,170.75
-73.971,40.754,2,162.16666666666666
-73.971,40.754,3,162.75
-73.971,40.754,4,150.91666666666666
-73.971,40.754,5,148.33333333333334
-73.971,40.754,6,115.08333333333333
-73.971,40.755,0,410.1666666666667
-73.971,40.755,1,499.1666666666667
-73.971,40.755,2,492.0833333333333
-73.971,40.755,3,495.5
-73.971,40.755,4,468.8333333333333
-73.971,40.755,5,382.75
-73.971,40.755,6,280.0833333333333
-73.971,40.756,0,524.0833333333334
-73.971,40.756,1,607.0833333333334
-73.971,40.756,2,597.5
-73.971,40.756,3,606.9166666666666
-73.971,40.756,4,611.0
-73.971,40.756,5,572.3333333333334
-73.971,40.756,6,493.6666666666667
-73.971,40.757,0,220.75
-73.971,40.757,1,259.75
-73.971,40.757,2,231.91666666666666
-73.971,40.757,3,239.83333333333334
-73.971,40.757,4,223.66666666666666
-73.971,40.757,5,159.5
-73.971,40.757,6,134.66666666666666
-73.971,40.758,0,415.8333333333333
-73.971,40.758,1,508.8333333333333
-73.971,40.758,2,464.3333333333333
-73.971,40.758,3,475.4166666666667
-73.971,40.758,4,447.0833333333333
-73.971,40.758,5,247.33333333333334
-73.971,40.758,6,210.91666666666666
-73.971,40.759,0,480.3333333333333
-73.971,40.759,1,583.0833333333334
-73.971,40.759,2,524.25
-73.971,40.759,3,534.75
-73.971,40.759,4,478.5
-73.971,40.759,5,293.25
-73.971,40.759,6,250.5
-73.971,40.76,0,195.33333333333334
-73.971,40.76,1,271.9166666666667
-73.971,40.76,2,242.41666666666666
-73.971,40.76,3,250.41666666666666
-73.971,40.76,4,227.5
-73.971,40.76,5,122.33333333333333
-73.971,40.76,6,80.41666666666667
-73.971,40.761,0,538.1666666666666
-73.971,40.761,1,687.6666666666666
-73.971,40.761,2,653.0833333333334
-73.971,40.761,3,641.9166666666666
-73.971,40.761,4,561.5
-73.971,40.761,5,260.3333333333333
-73.971,40.761,6,176.91666666666666
-73.971,40.762,0,469.5
-73.971,40.762,1,625.4166666666666
-73.971,40.762,2,607.9166666666666
-73.971,40.762,3,574.5833333333334
-73.971,40.762,4,519.5
-73.971,40.762,5,294.6666666666667
-73.971,40.762,6,215.66666666666666
-73.971,40.763,0,183.33333333333334
-73.971,40.763,1,212.5
-73.971,40.763,2,194.08333333333334
-73.971,40.763,3,200.33333333333334
-73.971,40.763,4,224.08333333333334
-73.971,40.763,5,206.66666666666666
-73.971,40.763,6,164.25
-73.971,40.764,0,513.0833333333334
-73.971,40.764,1,588.25
-73.971,40.764,2,550.1666666666666
-73.971,40.764,3,520.75
-73.971,40.764,4,479.75
-73.971,40.764,5,517.4166666666666
-73.971,40.764,6,401.3333333333333
-73.971,40.765,0,360.4166666666667
-73.971,40.765,1,381.25
-73.971,40.765,2,391.0
-73.971,40.765,3,340.4166666666667
-73.971,40.765,4,329.5833333333333
-73.971,40.765,5,376.0833333333333
-73.971,40.765,6,278.5
-73.971,40.766,0,106.91666666666667
-73.971,40.766,1,141.08333333333334
-73.971,40.766,2,128.83333333333334
-73.971,40.766,3,112.16666666666667
-73.971,40.766,4,106.25
-73.971,40.766,5,94.83333333333333
-73.971,40.766,6,80.41666666666667
-73.971,40.767,0,165.58333333333334
-73.971,40.767,1,200.33333333333334
-73.971,40.767,2,210.33333333333334
-73.971,40.767,3,197.08333333333334
-73.971,40.767,4,194.08333333333334
-73.971,40.767,5,273.0
-73.971,40.767,6,192.58333333333334
-73.971,40.768,0,70.91666666666667
-73.971,40.768,1,104.83333333333333
-73.971,40.768,2,108.75
-73.971,40.768,3,105.41666666666667
-73.971,40.768,4,99.16666666666667
-73.971,40.768,5,140.75
-73.971,40.768,6,88.33333333333333
-73.971,40.769,0,4.083333333333333
-73.971,40.769,1,8.0
-73.971,40.769,2,7.25
-73.971,40.769,3,8.166666666666666
-73.971,40.769,4,3.8333333333333335
-73.971,40.769,5,4.416666666666667
-73.971,40.769,6,2.0833333333333335
-73.971,40.77,0,0.08333333333333333
-73.971,40.77,1,0.8333333333333334
-73.971,40.77,2,0.16666666666666666
-73.971,40.77,3,0.16666666666666666
-73.971,40.77,4,0.4166666666666667
-73.971,40.77,6,0.08333333333333333
-73.971,40.771,0,0.6666666666666666
-73.971,40.771,1,0.8333333333333334
-73.971,40.771,2,0.25
-73.971,40.771,3,0.5833333333333334
-73.971,40.771,4,0.4166666666666667
-73.971,40.772,4,0.16666666666666666
-73.971,40.772,6,0.16666666666666666
-73.971,40.773,0,0.08333333333333333
-73.971,40.773,1,0.16666666666666666
-73.971,40.773,4,0.08333333333333333
-73.971,40.773,6,0.08333333333333333
-73.971,40.774,1,0.5833333333333334
-73.971,40.774,2,0.25
-73.971,40.774,4,0.08333333333333333
-73.971,40.776,4,0.08333333333333333
-73.971,40.776,5,0.08333333333333333
-73.971,40.777,1,0.08333333333333333
-73.971,40.778,5,0.08333333333333333
-73.971,40.779,1,0.08333333333333333
-73.971,40.779,2,0.16666666666666666
-73.971,40.78,0,6.666666666666667
-73.971,40.78,1,7.25
-73.971,40.78,2,6.0
-73.971,40.78,3,7.5
-73.971,40.78,4,5.75
-73.971,40.78,5,6.75
-73.971,40.78,6,6.916666666666667
-73.971,40.781,0,4.0
-73.971,40.781,1,6.916666666666667
-73.971,40.781,2,5.75
-73.971,40.781,3,8.75
-73.971,40.781,4,5.25
-73.971,40.781,5,3.6666666666666665
-73.971,40.781,6,2.0
-73.971,40.782,0,79.58333333333333
-73.971,40.782,1,101.33333333333333
-73.971,40.782,2,90.0
-73.971,40.782,3,95.0
-73.971,40.782,4,86.58333333333333
-73.971,40.782,5,81.66666666666667
-73.971,40.782,6,79.16666666666667
-73.971,40.783,0,217.66666666666666
-73.971,40.783,1,258.9166666666667
-73.971,40.783,2,244.58333333333334
-73.971,40.783,3,245.08333333333334
-73.971,40.783,4,210.5
-73.971,40.783,5,243.66666666666666
-73.971,40.783,6,199.33333333333334
-73.971,40.784,0,159.66666666666666
-73.971,40.784,1,196.08333333333334
-73.971,40.784,2,172.25
-73.971,40.784,3,189.83333333333334
-73.971,40.784,4,175.0
-73.971,40.784,5,193.5
-73.971,40.784,6,112.91666666666667
-73.971,40.785,0,61.916666666666664
-73.971,40.785,1,72.25
-73.971,40.785,2,62.166666666666664
-73.971,40.785,3,66.66666666666667
-73.971,40.785,4,72.16666666666667
-73.971,40.785,5,65.0
-73.971,40.785,6,73.16666666666667
-73.971,40.786,0,200.75
-73.971,40.786,1,240.0
-73.971,40.786,2,231.41666666666666
-73.971,40.786,3,229.0
-73.971,40.786,4,190.0
-73.971,40.786,5,204.75
-73.971,40.786,6,165.25
-73.971,40.787,0,58.583333333333336
-73.971,40.787,1,63.5
-73.971,40.787,2,64.0
-73.971,40.787,3,63.75
-73.971,40.787,4,72.08333333333333
-73.971,40.787,5,64.25
-73.971,40.787,6,67.58333333333333
-73.971,40.788,0,162.83333333333334
-73.971,40.788,1,175.33333333333334
-73.971,40.788,2,174.16666666666666
-73.971,40.788,3,173.83333333333334
-73.971,40.788,4,183.33333333333334
-73.971,40.788,5,170.83333333333334
-73.971,40.788,6,175.75
-73.971,40.789,0,166.66666666666666
-73.971,40.789,1,194.16666666666666
-73.971,40.789,2,197.75
-73.971,40.789,3,179.16666666666666
-73.971,40.789,4,175.08333333333334
-73.971,40.789,5,175.91666666666666
-73.971,40.789,6,175.5
-73.971,40.79,0,41.5
-73.971,40.79,1,56.333333333333336
-73.971,40.79,2,47.5
-73.971,40.79,3,58.5
-73.971,40.79,4,54.916666666666664
-73.971,40.79,5,30.833333333333332
-73.971,40.79,6,20.166666666666668
-73.971,40.791,0,20.666666666666668
-73.971,40.791,1,22.083333333333332
-73.971,40.791,2,17.25
-73.971,40.791,3,20.333333333333332
-73.971,40.791,4,20.333333333333332
-73.971,40.791,5,14.75
-73.971,40.791,6,14.416666666666666
-73.971,40.792,0,42.416666666666664
-73.971,40.792,1,46.416666666666664
-73.971,40.792,2,45.416666666666664
-73.971,40.792,3,59.166666666666664
-73.971,40.792,4,49.333333333333336
-73.971,40.792,5,56.833333333333336
-73.971,40.792,6,45.833333333333336
-73.971,40.793,0,191.75
-73.971,40.793,1,219.75
-73.971,40.793,2,217.25
-73.971,40.793,3,238.08333333333334
-73.971,40.793,4,239.0
-73.971,40.793,5,272.75
-73.971,40.793,6,256.8333333333333
-73.971,40.794,0,161.0
-73.971,40.794,1,179.58333333333334
-73.971,40.794,2,175.0
-73.971,40.794,3,190.41666666666666
-73.971,40.794,4,200.75
-73.971,40.794,5,177.83333333333334
-73.971,40.794,6,176.91666666666666
-73.971,40.795,0,194.08333333333334
-73.971,40.795,1,262.8333333333333
-73.971,40.795,2,227.58333333333334
